item_id,order_id,product_id,quantity,unit_price,discount_percent
I04147,O00991,P0341,4,793.81,0
I04148,O00657,P0348,1,451.98,15
I04149,O00235,P0076,4,870.94,30
I04150,O01603,P0065,-3,748.18,0
I04151,O01756,P0466,2,441.54,25
I04152,O00290,P0058,5,1289.92,0
I04153,O01032,P0381,4,231.38,5
I04154,O00321,P0420,1,713.64,30
I04155,O01162,P0282,1,727.47,10
I04156,O00944,P0227,4,285.61,20
I04157,O00736,P0059,2,858.05,30
I04158,O00999,P0264,1,476.29,20
I04159,O01742,P0330,5,1075.32,30
I04160,O00765,P0431,2,958.57,0
I04161,O00105,P0131,1,822.33,0
I04162,O01324,P0004,4,987.01,25
I04163,O01137,P0125,5,1164.94,0
I04164,O01926,P0455,3,557.48,10
I04165,O01218,P0451,3,721.14,25
I04166,O00813,P0205,1,1148.36,5
I04167,O00558,P0333,1,48.72,30
I04168,O00422,P0400,3,970.28,15
I04169,O01392,P0351,3,886.33,10
I04170,O01457,P0321,2,530.24,5
I04171,O01035,P0404,1,525.67,0
I04172,O01701,P0039,5,92.52,0
I04173,O00100,P0229,3,598.76,0
I04174,O00769,P0125,1,1021.22,0
I04175,O00305,P0280,1,1101.14,0
I04176,O01121,P0121,2,807.36,10
I04177,O00065,P0408,5,573.18,5
I04178,O01806,P0351,4,899.99,25
I04179,O01305,P0063,4,719.11,5
I04180,O00487,P0213,5,677.48,30
I04181,O00177,P0347,4,554.57,5
I04182,O00026,P0378,4,55.14,25
I04183,O01328,P0304,4,1250.01,15
I04184,O00088,P0247,1,502.62,10
I04185,O01432,P0067,1,98.35,0
I04186,O00019,P0495,4,1072.12,0
I04187,O01149,P0223,3,178.21,0
I04188,O01092,P0407,5,1000.93,10
I04189,O00940,P0054,1,377.44,25
I04190,O00226,P0191,5,877.4,0
I04191,O01317,P0319,3,13.98,10
I04192,O00861,P0133,5,1334.47,20
I04193,O00705,P0073,3,198.34,15
I04194,O00382,P0422,4,450.09,15
I04195,O00900,P0256,-4,338.77,0
I04196,O01027,P0353,5,368.55,15
I04197,O00872,P0385,2,822.54,30
I04198,O00276,P0182,4,934.84,15
I04199,O01114,P0473,2,464.93,0
I04200,O00425,P0191,4,996.52,0
I04201,O01746,P0101,5,1106.88,20
I04202,O00096,P0383,2,495.68,0
I04203,O01900,P0112,3,198.72,15
I04204,O00609,P0493,4,372.0,15
I04205,O00420,P0091,2,457.99,0
I04206,O00227,P0152,1,1115.23,20
I04207,O01402,P0214,3,1130.89,0
I04208,O00768,P0321,2,684.57,10
I04209,O01231,P0262,4,741.7,25
I04210,O01817,P0378,4,56.1,10
I04211,O00513,P0246,4,938.66,10
I04212,O01158,P0194,4,424.63,30
I04213,O01899,P0262,-1,966.74,5
I04214,O01597,P0194,2,426.74,0
I04215,O00451,P0015,4,582.8,30
I04216,O00823,P0472,2,12.8,0
I04217,O01998,P0392,2,473.13,0
I04218,O01942,P0400,5,1054.54,0
I04219,O00989,P0339,1,506.3,15
I04220,O00574,P0169,1,907.75,0
I04221,O00773,P0465,2,454.78,30
I04222,O00926,P0049,2,246.24,0
I04223,O00983,P0263,1,168.61,25
I04224,O01099,P0099,1,844.71,20
I04225,O01938,P0357,4,548.49,0
I04226,O00686,P0435,4,293.16,25
I04227,O01714,P0314,5,842.36,10
I04228,O01832,P0427,3,871.67,30
I04229,O01230,P0315,1,935.34,10
I04230,O00277,P0083,1,1242.88,20
I04231,O01119,P0064,4,301.4,10
I04232,O01511,P0214,1,958.68,25
I04233,O00209,P0318,1,1025.74,15
I04234,O01295,P0040,3,171.09,15
I04235,O00836,P0442,2,262.65,0
I04236,O01957,P0087,3,356.35,10
I04237,O01526,P0230,4,427.79,0
I04238,O01247,P0215,4,458.87,5
I04239,O01039,P0250,1,1306.58,0
I04240,O00433,P0294,5,950.49,30
I04241,O01199,P0332,1,849.31,15
I04242,O00342,P0272,1,651.1,0
I04243,O01687,P0391,1,127.41,20
I04244,O01012,P0040,3,166.52,5
I04245,O00352,P0408,1,687.82,15
I04246,O01416,P0114,2,57.51,15
I04247,O01716,P0472,2,10.28,0
I04248,O01080,P0241,3,824.66,10
I04249,O01737,P0297,1,405.57,10
I04250,O00116,P0353,2,348.06,20
I04251,O00732,P0345,3,114.12,10
I04252,O01032,P0265,2,208.39,10
I04253,O01982,P0356,2,1102.87,30
I04254,O01554,P0470,1,974.79,0
I04255,O01501,P0247,2,655.98,30
I04256,O01866,P0324,3,157.26,10
I04257,O00558,P0055,1,207.52,30
I04258,O00661,P0359,5,1268.68,0
I04259,O01850,P0323,3,887.78,20
I04260,O00368,P0445,1,684.36,0
I04261,O01662,P0362,1,212.98,0
I04262,O00478,P0357,5,539.71,30
I04263,O00201,P0134,2,571.33,25
I04264,O00193,P0129,3,925.82,15
I04265,O01236,P0112,2,205.27,0
I04266,O00964,P0459,5,482.33,15
I04267,O00692,P0267,5,1116.05,0
I04268,O01425,P0334,3,183.05,10
I04269,O01103,P0452,4,1237.87,0
I04270,O01494,P0323,1,738.2,25
I04271,O01775,P0384,2,272.92,0
I04272,O01591,P0236,2,1122.56,10
I04273,O01896,P0334,1,208.41,15
I04274,O00137,P0206,2,131.88,5
I04275,O00394,P0494,4,1154.9,20
I04276,O00279,P0015,1,633.94,20
I04277,O00602,P0337,1,1041.32,0
I04278,O00352,P0157,2,182.4,10
I04279,O01076,P0049,2,317.96,0
I04280,O00504,P0211,2,34.44,5
I04281,O01847,P0223,1,183.87,0
I04282,O01329,P0457,3,986.56,10
I04283,O01559,P0138,5,156.68,10
I04284,O01369,P0080,1,93.63,0
I04285,O01656,P0355,3,217.26,0
I04286,O00900,P0358,4,403.51,10
I04287,O00187,P0360,1,881.22,25
I04288,O00689,P0219,4,479.03,10
I04289,O01180,P0005,3,1091.29,0
I04290,O00395,P0159,5,56.75,25
I04291,O01838,P0318,2,1095.41,20
I04292,O01702,P0020,2,1099.86,10
I04293,O00192,P0430,5,151.12,0
I04294,O00367,P0261,4,1010.93,0
I04295,O01598,P0342,1,818.21,0
I04296,O00786,P0330,3,1031.98,30
I04297,O01184,P0137,5,301.27,0
I04298,O00358,P0019,2,858.31,20
I04299,O00887,P0196,5,801.46,15
I04300,O00344,P0308,5,921.38,10
I04301,O00786,P0120,1,712.23,30
I04302,O00134,P0129,5,835.78,5
I04303,O01712,P0312,5,427.06,5
I04304,O00260,P0402,3,1104.11,0
I04305,O00870,P0151,2,936.79,25
I04306,O00840,P0382,2,691.62,5
I04307,O01060,P0413,5,639.2,30
I04308,O00528,P0118,2,963.04,20
I04309,O01961,P0190,5,78.35,15
I04310,O00522,P0439,-6,321.23,25
I04311,O00742,P0223,3,220.71,0
I04312,O01152,P0146,2,327.94,15
I04313,O00274,P0484,5,398.19,10
I04314,O00551,P0176,2,358.24,10
I04315,O01183,P0421,3,139.99,0
I04316,O01146,P0499,5,367.78,30
I04317,O01801,P0192,4,1140.83,0
I04318,O01653,P0128,5,165.64,15
I04319,O00661,P0146,5,339.27,0
I04320,O00830,P0430,3,186.03,0
I04321,O01644,P0133,5,1117.65,25
I04322,O01561,P0104,5,477.25,30
I04323,O01128,P0175,5,486.84,20
I04324,O00584,P0109,5,1218.1,15
I04325,O01972,P0342,4,670.31,15
I04326,O01252,P0231,5,512.74,10
I04327,O01436,P0234,1,530.37,20
I04328,O01316,P0359,1,1321.28,15
I04329,O01734,P0300,3,714.52,30
I04330,O00166,P0226,1,1367.98,5
I04331,O01631,P0409,4,353.71,0
I04332,O01699,P0173,3,274.27,15
I04333,O00001,P0222,3,199.21,0
I04334,O00866,P0278,1,590.03,0
I04335,O00600,P0197,3,709.55,30
I04336,O00371,P0455,-2,685.99,10
I04337,O01978,P0356,3,1005.57,30
I04338,O00891,P0455,5,664.94,25
I04339,O02000,P0168,3,414.97,10
I04340,O01323,P0389,3,1137.34,15
I04341,O01181,P0210,2,1365.8,20
I04342,O00278,P0176,3,409.66,0
I04343,O00148,P0408,4,656.48,25
I04344,O00679,P0301,4,702.27,0
I04345,O01730,P0154,2,28.32,10
I04346,O01398,P0029,2,1049.12,25
I04347,O01005,P0166,4,754.13,0
I04348,O01702,P0387,3,360.42,25
I04349,O00843,P0405,-2,772.01,25
I04350,O00501,P0332,4,752.81,25
I04351,O00790,P0445,2,579.99,10
I04352,O00039,P0263,1,183.77,0
I04353,O01565,P0395,2,57.06,20
I04354,O01232,P0282,3,834.97,0
I04355,O01329,P0496,2,169.49,0
I04356,O01886,P0389,5,896.77,10
I04357,O01851,P0076,4,943.4,20
I04358,O01555,P0180,4,1110.79,0
I04359,O00671,P0457,4,859.36,0
I04360,O01531,P0027,4,1069.52,5
I04361,O00577,P0130,2,405.53,30
I04362,O01600,P0133,5,1092.67,15
I04363,O00501,P0383,2,593.72,0
I04364,O01973,P0276,2,980.79,5
I04365,O01392,P0114,4,48.65,0
I04366,O01522,P0245,1,541.29,20
I04367,O00255,P0452,4,985.52,10
I04368,O00945,P0144,4,848.62,15
I04369,O01824,P0089,2,1214.15,15
I04370,O00911,P0126,5,223.37,10
I04371,O01258,P0357,5,433.37,30
I04372,O00543,P0251,4,255.75,10
I04373,O00588,P0314,2,701.46,10
I04374,O00685,P0430,2,162.67,30
I04375,O00914,P0182,4,1109.15,10
I04376,O00057,P0450,2,533.08,20
I04377,O01142,P0200,4,733.25,10
I04378,O00308,P0013,1,328.45,20
I04379,O00165,P0216,3,64.79,30
I04380,O00611,P0228,1,195.91,0
I04381,O01570,P0163,2,584.15,5
I04382,O00120,P0031,1,670.32,0
I04383,O01513,P0293,1,69.06,15
I04384,O01487,P0191,-5,1011.27,0
I04385,O01480,P0124,3,28.87,10
I04386,O01964,P0126,3,191.66,15
I04387,O01954,P0188,2,1077.65,5
I04388,O01929,P0443,4,1268.1,15
I04389,O01875,P0017,1,1153.33,0
I04390,O01752,P0134,5,597.59,0
I04391,O00503,P0036,3,451.69,30
I04392,O01689,P0386,4,588.05,0
I04393,O01568,P0041,5,125.52,25
I04394,O00818,P0291,3,1226.23,0
I04395,O01399,P0045,3,1162.62,25
I04396,O00918,P0111,3,861.79,15
I04397,O01496,P0219,3,374.32,20
I04398,O00191,P0230,5,368.14,15
I04399,O00001,P0262,3,828.33,20
I04400,O00819,P0376,4,648.47,25
I04401,O01258,P0454,1,144.76,10
I04402,O00828,P0365,3,312.76,30
I04403,O01079,P0301,5,769.36,0
I04404,O01437,P0142,2,440.74,5
I04405,O01177,P0002,2,1122.42,20
I04406,O01752,P0217,1,107.49,10
I04407,O01394,P0143,2,1250.21,30
I04408,O01874,P0274,2,950.1,0
I04409,O00138,P0130,2,361.66,0
I04410,O00067,P0273,3,642.56,20
I04411,O00499,P0158,2,78.37,25
I04412,O00519,P0303,4,416.57,25
I04413,O00933,P0174,3,37.47,10
I04414,O00385,P0424,3,670.01,30
I04415,O00035,P0135,2,155.13,5
I04416,O01322,P0401,2,690.43,10
I04417,O01532,P0043,4,799.19,15
I04418,O01771,P0159,4,66.55,20
I04419,O00185,P0155,2,662.24,10
I04420,O00385,P0040,1,171.98,0
I04421,O00401,P0182,3,978.97,15
I04422,O01669,P0396,1,220.5,10
I04423,O01917,P0108,5,58.37,25
I04424,O01421,P0187,1,776.62,20
I04425,O00704,P0282,5,842.81,30
I04426,O01071,P0030,3,563.16,0
I04427,O01135,P0470,4,818.29,10
I04428,O01720,P0185,1,168.0,15
I04429,O01272,P0236,2,1060.05,5
I04430,O01749,P0276,1,1044.03,30
I04431,O01561,P0113,5,1089.84,0
I04432,O01568,P0281,-1,1358.51,0
I04433,O00134,P0101,3,1287.86,15
I04434,O01441,P0097,5,997.71,0
I04435,O00211,P0160,5,723.6,10
I04436,O01723,P0295,2,221.03,0
I04437,O01892,P0431,1,908.91,0
I04438,O00317,P0033,4,1162.58,5
I04439,O00179,P0152,3,789.99,15
I04440,O00172,P0046,3,575.88,10
I04441,O00111,P0186,1,31.55,10
I04442,O00121,P0115,3,598.25,10
I04443,O01092,P0006,1,22.39,0
I04444,O01819,P0458,4,701.11,10
I04445,O01360,P0315,3,973.63,10
I04446,O01720,P0234,4,633.05,5
I04447,O00667,P0384,3,292.66,0
I04448,O01995,P0401,2,705.26,30
I04449,O00833,P0303,5,307.99,30
I04450,O00113,P0137,4,323.37,10
I04451,O01266,P0351,1,686.07,0
I04452,O01880,P0215,4,525.13,15
I04453,O00036,P0354,1,319.55,25
I04454,O01361,P0326,3,982.05,0
I04455,O00829,P0410,5,182.59,0
I04456,O01895,P0214,2,1149.23,0
I04457,O01661,P0352,4,271.2,10
I04458,O00350,P0476,4,902.51,30
I04459,O01956,P0292,2,86.01,0
I04460,O00555,P0271,4,615.65,30
I04461,O00177,P0410,1,195.4,0
I04462,O00285,P0177,3,36.45,20
I04463,O01129,P0067,4,130.46,0
I04464,O00299,P0361,1,863.44,0
I04465,O00949,P0492,3,1055.21,25
I04466,O01506,P0174,2,45.21,10
I04467,O00949,P0413,1,609.04,0
I04468,O00605,P0313,3,622.93,0
I04469,O00092,P0462,3,322.66,25
I04470,O01316,P0453,1,82.25,0
I04471,O01057,P0468,4,978.22,0
I04472,O00590,P0413,5,661.49,0
I04473,O01704,P0089,2,1266.83,10
I04474,O00735,P0007,3,90.9,20
I04475,O01648,P0135,4,166.63,30
I04476,O01471,P0495,5,1014.56,0
I04477,O01300,P0132,5,429.99,30
I04478,O00804,P0259,3,364.83,5
I04479,O99903,P0019,3,682.23,10
I04480,O00452,P0221,5,57.24,25
I04481,O01898,P0252,5,691.94,20
I04482,O00712,P0373,4,642.94,30
I04483,O00152,P0320,2,868.01,15
I04484,O00854,P0338,2,1192.03,0
I04485,O01812,P0432,1,1096.47,0
I04486,O00397,P0410,5,181.71,15
I04487,O00988,P0005,5,1220.53,10
I04488,O01849,P0341,1,733.08,30
I04489,O01043,P0316,1,474.26,5
I04490,O01477,P0169,3,741.09,25
I04491,O01568,P0301,3,906.3,5
I04492,O01471,P0287,5,733.19,10
I04493,O01457,P0158,1,66.3,10
I04494,O01498,P0236,1,1269.66,10
I04495,O00263,P0120,5,736.46,5
I04496,O00191,P0302,4,821.11,20
I04497,O01680,P0111,5,827.53,10
I04498,O01347,P0374,4,115.05,20
I04499,O00524,P0005,5,1172.8,25
I04500,O01083,P0207,4,610.22,10
I04501,O00306,P0195,5,821.38,0
I04502,O01924,P0189,5,1097.29,0
I04503,O01077,P0447,2,988.66,25
I04504,O01565,P0462,1,237.68,25
I04505,O00765,P0112,2,159.29,0
I04506,O01054,P0224,3,1153.2,15
I04507,O01396,P0275,4,557.54,20
I04508,O01015,P0465,5,483.96,0
I04509,O00571,P0313,3,781.85,25
I04510,O00551,P0113,3,1169.33,30
I04511,O00973,P0167,3,899.82,0
I04512,O01303,P0041,2,107.71,0
I04513,O01838,P0481,3,1012.61,10
I04514,O01892,P0308,5,1114.38,30
I04515,O01452,P0251,4,206.74,10
I04516,O00132,P0045,3,1353.99,25
I04517,O01902,P0198,2,929.72,15
I04518,O00247,P0228,1,193.62,30
I04519,O00527,P0317,3,1131.3,5
I04520,O00729,P0138,3,188.84,0
I04521,O01314,P0393,4,213.72,10
I04522,O00826,P0455,4,531.92,25
I04523,O01916,P0307,1,757.2,0
I04524,O00719,P0290,5,456.03,0
I04525,O00812,P0032,2,1316.62,0
I04526,O00671,P0044,5,48.12,20
I04527,O00354,P0334,3,186.74,0
I04528,O01556,P0065,5,790.29,5
I04529,O01230,P0157,2,237.11,20
I04530,O00100,P0196,5,712.51,25
I04531,O01342,P0393,1,204.28,0
I04532,O01037,P0412,1,410.41,10
I04533,O00403,P0005,3,1166.87,25
I04534,O01750,P0003,-3,472.36,5
I04535,O00768,P0225,5,1076.82,15
I04536,O00996,P0205,1,1398.47,10
I04537,O00854,P0168,1,464.83,10
I04538,O01828,P0126,4,196.24,0
I04539,O00993,P0315,3,1104.07,15
I04540,O01016,P0325,2,1057.62,0
I04541,O00423,P0323,4,756.09,10
I04542,O00220,P0320,5,789.42,0
I04543,O00715,P0364,4,88.25,20
I04544,O01399,P0379,2,818.58,25
I04545,O00350,P0187,1,806.11,10
I04546,O01815,P0497,2,484.94,25
I04547,O01380,P0126,4,217.12,20
I04548,O01125,P0175,2,615.46,0
I04549,O00374,P0469,4,475.39,10
I04550,O00760,P0112,4,217.57,20
I04551,O00591,P0329,4,210.39,0
I04552,O01591,P0229,1,705.87,20
I04553,O01365,P0426,5,346.57,30
I04554,O01034,P0481,1,858.31,20
I04555,O00141,P0248,2,737.73,30
I04556,O00613,P0347,-1,558.82,10
I04557,O00695,P0310,2,753.02,0
I04558,O01270,P0220,5,282.98,0
I04559,O01557,P0267,2,1157.08,25
I04560,O01358,P0400,5,943.61,20
I04561,O00890,P0140,3,590.13,15
I04562,O01839,P0400,1,827.68,20
I04563,O00621,P0010,5,44.79,10
I04564,O00431,P0333,3,48.98,5
I04565,O00965,P0393,4,220.4,0
I04566,O01640,P0173,-5,327.89,0
I04567,O00006,P0487,5,859.64,10
I04568,O01839,P0394,1,365.54,20
I04569,O01422,P0208,2,1337.41,10
I04570,O00432,P0443,3,1000.78,30
I04571,O00105,P0238,1,665.56,0
I04572,O01318,P0064,3,421.28,20
I04573,O01570,P0233,3,434.07,30
I04574,O01359,P0493,1,406.88,10
I04575,O00274,P0356,2,1155.47,10
I04576,O01971,P0483,5,127.51,10
I04577,O00458,P0206,3,118.54,10
I04578,O01299,P0332,4,976.23,10
I04579,O00674,P0049,3,283.08,20
I04580,O00644,P0110,2,486.34,5
I04581,O00752,P0441,3,59.82,10
I04582,O01588,P0283,-5,242.45,10
I04583,O00618,P0249,4,975.23,10
I04584,O01339,P0476,4,855.83,15
I04585,O01839,P0023,5,308.84,10
I04586,O01591,P0322,2,916.58,15
I04587,O01519,P0086,3,812.1,20
I04588,O00953,P0001,1,1083.13,10
I04589,O01999,P0439,-6,303.62,0
I04590,O01010,P0131,5,986.99,20
I04591,O01681,P0369,2,888.5,10
I04592,O01462,P0064,3,365.04,30
I04593,O01062,P0175,2,641.14,20
I04594,O01463,P0439,-6,272.28,0
I04595,O00392,P0063,5,649.89,15
I04596,O00943,P0052,3,832.54,30
I04597,O01734,P0348,1,347.43,0
I04598,O01926,P0225,4,1077.58,20
I04599,O00553,P0294,5,934.22,0
I04600,O01436,P0251,5,231.14,0
I04601,O00643,P0484,1,384.33,15
I04602,O00225,P0463,3,236.24,30
I04603,O01362,P0415,-5,374.96,30
I04604,O01387,P0218,2,799.98,10
I04605,O00997,P0102,2,1092.65,10
I04606,O00730,P0451,5,938.15,30
I04607,O00119,P0209,4,917.03,0
I04608,O00440,P0069,3,117.53,0
I04609,O01641,P0496,3,133.68,0
I04610,O00015,P0386,1,483.97,10
I04611,O00959,P0098,3,241.87,0
I04612,O01998,P0253,5,1251.18,5
I04613,O01378,P0222,2,175.64,10
I04614,O01490,P0246,5,1255.87,15
I04615,O01812,P0227,1,356.54,10
I04616,O00402,P0267,1,1242.6,0
I04617,O01477,P0469,2,540.92,10
I04618,O01728,P0397,3,626.97,25
I04619,O01689,P0417,1,721.9,25
I04620,O00702,P0090,2,176.01,15
I04621,O00965,P0122,5,434.09,10
I04622,O00140,P0363,2,618.32,25
I04623,O00800,P0443,4,1309.19,30
I04624,O00259,P0054,2,361.54,5
I04625,O00155,P0408,3,718.33,0
I04626,O01649,P0166,4,752.93,0
I04627,O01002,P0473,5,353.04,30
I04628,O01727,P0413,3,827.79,30
I04629,O01553,P0443,3,1092.48,20
I04630,O01289,P0494,3,997.37,15
I04631,O00440,P0469,2,522.42,10
I04632,O00574,P0352,3,366.89,0
I04633,O01633,P0057,5,623.21,10
I04634,O01887,P0044,4,38.61,5
I04635,O01408,P0262,3,988.05,0
I04636,O01691,P0030,5,442.31,0
I04637,O00911,P0354,4,316.77,25
I04638,O01100,P0155,3,878.65,20
I04639,O00783,P0481,2,850.22,0
I04640,O00535,P0015,5,753.63,5
I04641,O00547,P0102,1,878.22,0
I04642,O00347,P0057,5,540.09,5
I04643,O00401,P0467,1,1125.57,25
I04644,O00809,P0247,3,662.38,20
I04645,O01500,P0465,5,498.71,0
I04646,O00990,P0216,4,69.89,0
I04647,O01589,P0498,4,835.56,15
I04648,O00765,P0074,1,1112.78,20
I04649,O01412,P0216,1,69.7,15
I04650,O01022,P0095,2,910.95,0
I04651,O01732,P0145,5,1020.99,15
I04652,O00614,P0288,1,397.91,25
I04653,O00456,P0200,-1,836.8,5
I04654,O00332,P0454,4,190.59,10
I04655,O00821,P0336,3,845.56,30
I04656,O00224,P0220,5,239.3,30
I04657,O00662,P0043,2,756.36,30
I04658,O01607,P0350,3,756.45,30
I04659,O01474,P0017,4,1299.71,0
I04660,O00689,P0118,1,749.73,30
I04661,O00253,P0231,5,531.28,0
I04662,O01145,P0378,5,66.33,0
I04663,O01116,P0097,2,1058.65,30
I04664,O00023,P0201,4,647.43,10
I04665,O00681,P0090,2,125.33,0
I04666,O01846,P0307,4,701.72,0
I04667,O01951,P0400,2,1025.88,15
I04668,O00357,P0408,1,513.56,15
I04669,O01550,P0293,1,66.25,25
I04670,O00752,P0363,3,558.6,25
I04671,O01727,P0006,5,19.57,5
I04672,O00754,P0102,5,1085.65,5
I04673,O00611,P0388,2,141.26,30
I04674,O00837,P0328,3,381.47,20
I04675,O00669,P0123,1,974.96,20
I04676,O00520,P0160,4,580.44,30
I04677,O01446,P0112,3,204.93,0
I04678,O01505,P0014,1,408.65,10
I04679,O01568,P0025,1,1163.12,0
I04680,O00388,P0467,1,1198.08,30
I04681,O01949,P0170,5,728.28,20
I04682,O01909,P0290,2,397.82,10
I04683,O01235,P0414,4,104.58,0
I04684,O00167,P0253,4,1390.62,0
I04685,O00842,P0099,5,849.83,20
I04686,O01174,P0465,3,413.16,0
I04687,O01911,P0067,4,106.53,0
I04688,O00804,P0169,3,731.29,25
I04689,O01300,P0415,5,300.97,30
I04690,O00918,P0165,4,771.96,25
I04691,O01142,P0133,4,961.86,15
I04692,O01367,P0235,4,1132.82,0
I04693,O00460,P0005,3,997.35,10
I04694,O01727,P0483,-5,159.26,20
I04695,O01725,P0347,2,547.81,0
I04696,O01558,P0328,2,506.0,0
I04697,O00542,P0117,5,692.98,15
I04698,O01486,P0384,4,295.64,10
I04699,O01024,P0468,3,1024.01,10
I04700,O00619,P0060,5,571.58,10
I04701,O00089,P0460,5,195.14,10
I04702,O00899,P0359,2,1330.49,0
I04703,O00706,P0278,4,452.63,0
I04704,O00593,P0439,2,282.02,20
I04705,O01597,P0027,5,891.46,10
I04706,O01823,P0419,3,1026.51,20
I04707,O00216,P0212,1,296.45,0
I04708,O01180,P0248,4,917.52,15
I04709,O00742,P0158,3,92.12,10
I04710,O00307,P0215,5,413.76,30
I04711,O00341,P0405,4,915.34,30
I04712,O00692,P0108,3,45.42,0
I04713,O00022,P0389,5,861.3,25
I04714,O00779,P0133,5,1344.43,10
I04715,O01727,P0380,4,642.21,15
I04716,O01224,P0371,2,17.73,15
I04717,O00271,P0035,4,842.81,25
I04718,O01572,P0244,4,883.99,20
I04719,O01221,P0456,3,885.08,20
I04720,O00421,P0021,5,607.23,30
I04721,O00296,P0458,4,967.51,5
I04722,O00377,P0255,4,546.14,0
I04723,O00113,P0481,-4,877.64,5
I04724,O01135,P0184,5,724.25,15
I04725,O01625,P0089,1,992.77,15
I04726,O01338,P0277,2,260.7,10
I04727,O00395,P0104,2,515.21,0
I04728,O01264,P0404,5,464.76,5
I04729,O00047,P0130,4,401.29,0
I04730,O01941,P0428,4,185.86,30
I04731,O00465,P0499,1,301.06,15
I04732,O00268,P0314,2,723.43,10
I04733,O00803,P0225,3,994.49,0
I04734,O00280,P0307,5,719.36,10
I04735,O01710,P0125,1,1129.42,0
I04736,O01926,P0403,3,1131.97,10
I04737,O01139,P0272,3,630.93,10
I04738,O01940,P0273,3,666.86,5
I04739,O01186,P0055,5,180.16,0
I04740,O00717,P0132,3,324.55,0
I04741,O00664,P0272,2,612.65,20
I04742,O00620,P0211,2,35.56,10
I04743,O00983,P0171,5,549.08,15
I04744,O01968,P0282,4,819.4,25
I04745,O00370,P0204,1,591.81,5
I04746,O00267,P0370,2,59.52,0
I04747,O01879,P0128,4,186.17,0
I04748,O01273,P0462,3,344.28,25
I04749,O01890,P0206,2,155.87,30
I04750,O00270,P0398,5,210.72,20
I04751,O00992,P0290,2,389.53,25
I04752,O01634,P0255,1,487.41,10
I04753,O00635,P0411,5,134.8,10
I04754,O01181,P0409,1,337.6,20
I04755,O00804,P0469,3,587.22,10
I04756,O00481,P0059,2,751.05,0
I04757,O00014,P0278,4,552.99,0
I04758,O01437,P0010,1,44.08,0
I04759,O00694,P0270,1,200.22,0
I04760,O01395,P0481,2,826.08,0
I04761,O01002,P0043,3,857.75,10
I04762,O00137,P0188,4,1414.05,10
I04763,O00282,P0272,1,546.21,0
I04764,O00832,P0445,4,816.39,0
I04765,O01332,P0448,1,759.93,0
I04766,O01395,P0183,5,574.93,20
I04767,O01691,P0130,1,400.56,5
I04768,O00114,P0445,4,769.25,25
I04769,O00599,P0466,5,498.28,5
I04770,O01982,P0104,3,479.36,25
I04771,O01848,P0488,2,300.45,25
I04772,O01449,P0111,1,751.75,15
I04773,O01771,P0026,3,297.82,10
I04774,O00315,P0229,2,820.7,0
I04775,O00549,P0206,5,130.68,10
I04776,O01272,P0257,4,231.77,0
I04777,O01480,P0049,1,279.71,30
I04778,O01735,P0222,-4,182.3,0
I04779,O00718,P0015,1,669.55,30
I04780,O01738,P0067,5,96.72,0
I04781,O00723,P0282,2,882.16,5
I04782,O01986,P0117,5,842.18,20
I04783,O00551,P0431,5,703.82,5
I04784,O00698,P0387,5,375.62,0
I04785,O00704,P0304,5,1343.8,10
I04786,O00256,P0469,1,511.5,15
I04787,O01238,P0432,4,935.46,0
I04788,O01994,P0145,1,1043.43,20
I04789,O00942,P0172,3,922.92,0
I04790,O01874,P0406,2,981.83,10
I04791,O01694,P0288,2,545.74,30
I04792,O00267,P0211,3,27.81,30
I04793,O01118,P0041,2,121.52,0
I04794,O01178,P0092,4,890.99,20
I04795,O01323,P0121,4,878.78,20
I04796,O01540,P0246,-3,1005.64,10
I04797,O00405,P0098,3,311.37,10
I04798,O01063,P0319,4,17.88,0
I04799,O00771,P0310,3,805.48,20
I04800,O00832,P0057,3,577.91,5
I04801,O01386,P0458,1,862.42,0
I04802,O00097,P0315,2,1113.71,10
I04803,O00039,P0476,3,866.9,0
I04804,O01770,P0151,4,1156.08,0
I04805,O00103,P0321,5,520.44,10
I04806,O00859,P0005,3,1086.58,20
I04807,O00262,P0117,3,771.46,0
I04808,O01596,P0208,2,1081.12,0
I04809,O00315,P0188,1,1085.18,5
I04810,O00473,P0212,1,291.21,30
I04811,O01961,P0390,3,673.72,0
I04812,O00681,P0468,2,780.67,20
I04813,O01456,P0124,-1,22.18,20
I04814,O00812,P0095,3,868.19,0
I04815,O01775,P0133,3,1132.85,15
I04816,O00027,P0293,1,71.93,0
I04817,O01881,P0268,5,766.64,5
I04818,O01251,P0112,5,220.27,10
I04819,O00336,P0230,2,425.23,30
I04820,O01709,P0276,3,1248.45,30
I04821,O01867,P0214,4,1092.33,20
I04822,O00723,P0409,2,411.26,30
I04823,O00341,P0011,4,1233.55,0
I04824,O01493,P0380,2,611.48,15
I04825,O01474,P0167,2,639.07,0
I04826,O01177,P0310,1,693.99,0
I04827,O00929,P0222,4,168.0,0
I04828,O00639,P0443,3,1345.73,0
I04829,O00511,P0232,3,252.7,10
I04830,O00108,P0134,3,644.17,0
I04831,O00821,P0329,5,188.33,20
I04832,O01445,P0307,1,668.84,15
I04833,O01662,P0227,3,379.94,30
I04834,O00627,P0116,2,517.25,30
I04835,O00568,P0205,3,1211.52,5
I04836,O01209,P0379,2,865.75,10
I04837,O01143,P0090,2,148.74,10
